,raw_tweet,cleaned_tweet,tweet_words,tweet_words_scores,sentiment_score,bsentiment
285,"Aston Villa came for a point at least but
Curtis Jones and Mane did it for Liverpool

Leicester won it with 10 agai… https://t.co/t4NT4NJuOd",Baston Villa came for a point at least but Curtis Jones and Lane did it for Liverpool Leicester won it with again…,"['Baston', 'Villa', 'came', 'for', 'a', 'point', 'at', 'least', 'but', 'Curtis', 'Jones', 'and', 'Lane', 'did', 'it', 'for', 'Liverpool', 'Leicester', 'won', 'it', 'with', 'again…']","[{'word': 'Baston', 'positive': '0', 'negative': '0'}, {'word': 'Villa', 'positive': '0', 'negative': '0'}, {'word': 'came', 'positive': '0', 'negative': '0'}, {'word': 'for', 'positive': '0', 'negative': '0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'point', 'positive': '0.046875', 'negative': '0.0078125'}, {'word': 'at', 'positive': '0.0', 'negative': '0.0'}, {'word': 'least', 'positive': '0.0', 'negative': '0.0'}, {'word': 'but', 'positive': '0', 'negative': '0'}, {'word': 'Curtis', 'positive': '0', 'negative': '0'}, {'word': 'Jones', 'positive': '0', 'negative': '0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'Lane', 'positive': '0', 'negative': '0'}, {'word': 'did', 'positive': '0', 'negative': '0'}, {'word': 'it', 'positive': '0', 'negative': '0'}, {'word': 'for', 'positive': '0', 'negative': '0'}, {'word': 'Liverpool', 'positive': '0', 'negative': '0'}, {'word': 'Leicester', 'positive': '0', 'negative': '0'}, {'word': 'won', 'positive': '0.0', 'negative': '0.625'}, {'word': 'it', 'positive': '0', 'negative': '0'}, {'word': 'with', 'positive': '0', 'negative': '0'}, {'word': 'again…', 'positive': '0', 'negative': '0'}]",-0.02832532704015981,negative
286,BLESSED. CHILD. https://t.co/KkT4FsVuO1,BLESSED CHILD,"['BLESSED', 'CHILD']","[{'word': 'BLESSED', 'positive': '0', 'negative': '0'}, {'word': 'CHILD', 'positive': '0', 'negative': '0'}]",0.0,neutral
287,Let him go on maternity leave for the next 9 months https://t.co/kEYElibB0Z,Let him go on maternity leave for the next months,"['Let', 'him', 'go', 'on', 'maternity', 'leave', 'for', 'the', 'next', 'months']","[{'word': 'Let', 'positive': '0', 'negative': '0'}, {'word': 'him', 'positive': '0', 'negative': '0'}, {'word': 'go', 'positive': '0.041666666666666664', 'negative': '0.0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'maternity', 'positive': '0', 'negative': '0'}, {'word': 'leave', 'positive': '0.0', 'negative': '0.0'}, {'word': 'for', 'positive': '0', 'negative': '0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'next', 'positive': '0.0', 'negative': '0.0'}, {'word': 'months', 'positive': '0', 'negative': '0'}]",0.007291666666666666,positive
288,@Arsenal Congrat Nico on been a father..God Guidance won't seize in ur family...#Amen,Contrat Nice on been a father God Guidance won t seize in ur family,"['Contrat', 'Nice', 'on', 'been', 'a', 'father', 'God', 'Guidance', 'won', 't', 'seize', 'in', 'ur', 'family']","[{'word': 'Contrat', 'positive': '0', 'negative': '0'}, {'word': 'Nice', 'positive': '0', 'negative': '0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'been', 'positive': '0', 'negative': '0'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'father', 'positive': '0.0', 'negative': '0.0'}, {'word': 'God', 'positive': '0', 'negative': '0'}, {'word': 'Guidance', 'positive': '0', 'negative': '0'}, {'word': 'won', 'positive': '0.0', 'negative': '0.625'}, {'word': 't', 'positive': '0.0', 'negative': '0.0'}, {'word': 'seize', 'positive': '0.0', 'negative': '0.0'}, {'word': 'in', 'positive': '0.0', 'negative': '0.0'}, {'word': 'ur', 'positive': '0.0', 'negative': '0.0'}, {'word': 'family', 'positive': '0.0', 'negative': '0.0'}]",-0.04506926392025113,negative
289,"Congratulations to Nicolas Pepe and his wife on the birth of their first child! 😍

#Arsenal #Football #Pepe https://t.co/MUEYvpO3xy",Congratulations to Nicholas Pipe and his wife on the birth of their first child ,"['Congratulations', 'to', 'Nicholas', 'Pipe', 'and', 'his', 'wife', 'on', 'the', 'birth', 'of', 'their', 'first', 'child']","[{'word': 'Congratulations', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'Nicholas', 'positive': '0', 'negative': '0'}, {'word': 'Pipe', 'positive': '0', 'negative': '0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'his', 'positive': '0', 'negative': '0'}, {'word': 'wife', 'positive': '0', 'negative': '0'}, {'word': 'on', 'positive': '0.03125', 'negative': '0.0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'birth', 'positive': '0.0', 'negative': '0.0'}, {'word': 'of', 'positive': '0', 'negative': '0'}, {'word': 'their', 'positive': '0', 'negative': '0'}, {'word': 'first', 'positive': '0.0', 'negative': '0.0'}, {'word': 'child', 'positive': '0.0', 'negative': '0.0'}]",0.002232142857142857,positive
290,"@CallumGR1874 @HeartOfTheHolte You do realise that Villa have to play Utd, Arsenal and Everton. No points there, pa… https://t.co/bJBFtmwsdB",You do realise that Villa have to play Ut Arsenal and Evertor No points there pa…,"['You', 'do', 'realise', 'that', 'Villa', 'have', 'to', 'play', 'Ut', 'Arsenal', 'and', 'Evertor', 'No', 'points', 'there', 'pa…']","[{'word': 'You', 'positive': '0', 'negative': '0'}, {'word': 'do', 'positive': '0.0', 'negative': '0.0'}, {'word': 'realise', 'positive': '0', 'negative': '0'}, {'word': 'that', 'positive': '0', 'negative': '0'}, {'word': 'Villa', 'positive': '0', 'negative': '0'}, {'word': 'have', 'positive': '0.0', 'negative': '0.25'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'play', 'positive': '0.052884615384615384', 'negative': '0.0'}, {'word': 'Ut', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'Evertor', 'positive': '0', 'negative': '0'}, {'word': 'No', 'positive': '0', 'negative': '0'}, {'word': 'points', 'positive': '0', 'negative': '0'}, {'word': 'there', 'positive': '0.0', 'negative': '0.0'}, {'word': 'pa…', 'positive': '0', 'negative': '0'}]",-0.012319711538461538,negative
291,Welcome to Arsenal bro can’t wait to have you 😍 https://t.co/lYeu3pMvS4,Welcome to Arsenal bro can’t wait to have you ,"['Welcome', 'to', 'Arsenal', 'bro', 'can’t', 'wait', 'to', 'have', 'you']","[{'word': 'Welcome', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'bro', 'positive': '0', 'negative': '0'}, {'word': 'can’t', 'positive': '0', 'negative': '0'}, {'word': 'wait', 'positive': '0.0', 'negative': '0.0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'have', 'positive': '0.0', 'negative': '0.25'}, {'word': 'you', 'positive': '0', 'negative': '0'}]",-0.027777777777777776,negative
292,It’s Arsenal’s worst season in 26 years yet the Spuds still somehow find a way to outbanter us. You can’t write this. #arsenal,It’s Arsenal’s worst season in years yet the Spuds still somehow find a way to outbanter us You can’t write this,"['It’s', 'Arsenal’s', 'worst', 'season', 'in', 'years', 'yet', 'the', 'Spuds', 'still', 'somehow', 'find', 'a', 'way', 'to', 'outbanter', 'us', 'You', 'can’t', 'write', 'this']","[{'word': 'It’s', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal’s', 'positive': '0', 'negative': '0'}, {'word': 'worst', 'positive': '0.05', 'negative': '0.8'}, {'word': 'season', 'positive': '0.25', 'negative': '0.0'}, {'word': 'in', 'positive': '0.0', 'negative': '0.0'}, {'word': 'years', 'positive': '0', 'negative': '0'}, {'word': 'yet', 'positive': '0.25', 'negative': '0.0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'Spuds', 'positive': '0', 'negative': '0'}, {'word': 'still', 'positive': '0.08333333333333333', 'negative': '0.10416666666666667'}, {'word': 'somehow', 'positive': '0.0', 'negative': '0.25'}, {'word': 'find', 'positive': '0.0', 'negative': '0.041666666666666664'}, {'word': 'a', 'positive': '0.1098598887481412', 'negative': '0.1470795836316571'}, {'word': 'way', 'positive': '0.017857142857142856', 'negative': '0.0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'outbanter', 'positive': '0', 'negative': '0'}, {'word': 'us', 'positive': '0', 'negative': '0'}, {'word': 'You', 'positive': '0', 'negative': '0'}, {'word': 'can’t', 'positive': '0', 'negative': '0'}, {'word': 'write', 'positive': '0.0', 'negative': '0.0'}, {'word': 'this', 'positive': '0', 'negative': '0'}]",-0.027707740572684436,negative
293,"Basically this means what, cars with W10 engine maybe stronger the current Ferrari engine? Kana this feels like we… https://t.co/A4J6IWhReh",Basically this means what cars with W engine maybe stronger the current Ferrary engine Ana this feels like we…,"['Basically', 'this', 'means', 'what', 'cars', 'with', 'W', 'engine', 'maybe', 'stronger', 'the', 'current', 'Ferrary', 'engine', 'Ana', 'this', 'feels', 'like', 'we…']","[{'word': 'Basically', 'positive': '0', 'negative': '0'}, {'word': 'this', 'positive': '0', 'negative': '0'}, {'word': 'means', 'positive': '0.0', 'negative': '0.0'}, {'word': 'what', 'positive': '0', 'negative': '0'}, {'word': 'cars', 'positive': '0', 'negative': '0'}, {'word': 'with', 'positive': '0', 'negative': '0'}, {'word': 'W', 'positive': '0', 'negative': '0'}, {'word': 'engine', 'positive': '0.0', 'negative': '0.0'}, {'word': 'maybe', 'positive': '0', 'negative': '0'}, {'word': 'stronger', 'positive': '0', 'negative': '0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'current', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Ferrary', 'positive': '0', 'negative': '0'}, {'word': 'engine', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Ana', 'positive': '0', 'negative': '0'}, {'word': 'this', 'positive': '0', 'negative': '0'}, {'word': 'feels', 'positive': '0', 'negative': '0'}, {'word': 'like', 'positive': '0.46875', 'negative': '0.0'}, {'word': 'we…', 'positive': '0', 'negative': '0'}]",0.024671052631578948,positive
294,@AFTVMedia Throw Dominik in the twist because we are mighty Arsenal,Throw Dominie in the twist because we are mighty Arsenal,"['Throw', 'Dominie', 'in', 'the', 'twist', 'because', 'we', 'are', 'mighty', 'Arsenal']","[{'word': 'Throw', 'positive': '0', 'negative': '0'}, {'word': 'Dominie', 'positive': '0', 'negative': '0'}, {'word': 'in', 'positive': '0.0', 'negative': '0.0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'twist', 'positive': '0.0', 'negative': '0.0'}, {'word': 'because', 'positive': '0', 'negative': '0'}, {'word': 'we', 'positive': '0', 'negative': '0'}, {'word': 'are', 'positive': '0', 'negative': '0'}, {'word': 'mighty', 'positive': '0.375', 'negative': '0.0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}]",0.0375,positive
295,@Thomaspartey22 @EMYAfrica We love you at Arsenal... Thomas!,We love you at Arsenal Thomas,"['We', 'love', 'you', 'at', 'Arsenal', 'Thomas']","[{'word': 'We', 'positive': '0', 'negative': '0'}, {'word': 'love', 'positive': '0.4375', 'negative': '0.0'}, {'word': 'you', 'positive': '0', 'negative': '0'}, {'word': 'at', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'Thomas', 'positive': '0', 'negative': '0'}]",0.07291666666666667,positive
296,@Arsenal Congrats to Pepe .,Congrats to Pipe,"['Congrats', 'to', 'Pipe']","[{'word': 'Congrats', 'positive': '0', 'negative': '0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'Pipe', 'positive': '0', 'negative': '0'}]",0.0,neutral
297,"@iyobosakelly_ @peter_damian21 @FCBDante Madrid sold cr7, arsenal sold Henry at his prime,",samian Madrid sold cr arsenal sold Henry at his prime,"['samian', 'Madrid', 'sold', 'cr', 'arsenal', 'sold', 'Henry', 'at', 'his', 'prime']","[{'word': 'samian', 'positive': '0', 'negative': '0'}, {'word': 'Madrid', 'positive': '0', 'negative': '0'}, {'word': 'sold', 'positive': '0.375', 'negative': '0.0'}, {'word': 'cr', 'positive': '0', 'negative': '0'}, {'word': 'arsenal', 'positive': '0', 'negative': '0'}, {'word': 'sold', 'positive': '0.375', 'negative': '0.0'}, {'word': 'Henry', 'positive': '0', 'negative': '0'}, {'word': 'at', 'positive': '0.0', 'negative': '0.0'}, {'word': 'his', 'positive': '0', 'negative': '0'}, {'word': 'prime', 'positive': '0.0', 'negative': '0.0'}]",0.075,positive
298,"If I was Arsenal’s chief executive, this would be my plan:

Sell; Mustafi, Xhaka, Özil (even if we pay 40% of his w… https://t.co/9m139uvPjl",If I was Arsenal’s chief executive this would be my plan Sell Mustafi Haka Öoil even if we pay of his w…,"['If', 'I', 'was', 'Arsenal’s', 'chief', 'executive', 'this', 'would', 'be', 'my', 'plan', 'Sell', 'Mustafi', 'Haka', 'Öoil', 'even', 'if', 'we', 'pay', 'of', 'his', 'w…']","[{'word': 'If', 'positive': '0', 'negative': '0'}, {'word': 'I', 'positive': '0', 'negative': '0'}, {'word': 'was', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal’s', 'positive': '0', 'negative': '0'}, {'word': 'chief', 'positive': '0', 'negative': '0'}, {'word': 'executive', 'positive': '0.0', 'negative': '0.0'}, {'word': 'this', 'positive': '0', 'negative': '0'}, {'word': 'would', 'positive': '0', 'negative': '0'}, {'word': 'be', 'positive': '0.041666666666666664', 'negative': '0.020833333333333332'}, {'word': 'my', 'positive': '0', 'negative': '0'}, {'word': 'plan', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Sell', 'positive': '0', 'negative': '0'}, {'word': 'Mustafi', 'positive': '0', 'negative': '0'}, {'word': 'Haka', 'positive': '0', 'negative': '0'}, {'word': 'Öoil', 'positive': '0', 'negative': '0'}, {'word': 'even', 'positive': '0.225', 'negative': '0.075'}, {'word': 'if', 'positive': '0', 'negative': '0'}, {'word': 'we', 'positive': '0', 'negative': '0'}, {'word': 'pay', 'positive': '0.08333333333333333', 'negative': '0.041666666666666664'}, {'word': 'of', 'positive': '0', 'negative': '0'}, {'word': 'his', 'positive': '0', 'negative': '0'}, {'word': 'w…', 'positive': '0', 'negative': '0'}]",0.009659090909090909,positive
299,@EJ_Sufc @EmiratesFACup @ManUtd @SheffieldUnited @Arsenal Have you never heard of Kroenke ? The man who runs our cl… https://t.co/eSjxjxAtf8,Sufi Have you never heard of Kroenke The man who runs our cl…,"['Sufi', 'Have', 'you', 'never', 'heard', 'of', 'Kroenke', 'The', 'man', 'who', 'runs', 'our', 'cl…']","[{'word': 'Sufi', 'positive': '0', 'negative': '0'}, {'word': 'Have', 'positive': '0', 'negative': '0'}, {'word': 'you', 'positive': '0', 'negative': '0'}, {'word': 'never', 'positive': '0.125', 'negative': '0.25'}, {'word': 'heard', 'positive': '0.125', 'negative': '0.0'}, {'word': 'of', 'positive': '0', 'negative': '0'}, {'word': 'Kroenke', 'positive': '0', 'negative': '0'}, {'word': 'The', 'positive': '0', 'negative': '0'}, {'word': 'man', 'positive': '0.020833333333333332', 'negative': '0.0'}, {'word': 'who', 'positive': '0', 'negative': '0'}, {'word': 'runs', 'positive': '0', 'negative': '0'}, {'word': 'our', 'positive': '0', 'negative': '0'}, {'word': 'cl…', 'positive': '0', 'negative': '0'}]",0.0016025641025641012,positive
300,@theolaoflagos_ Sorry Arsenal.. 🙄🙄🙄,Sorry Arsenal ,"['Sorry', 'Arsenal']","[{'word': 'Sorry', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}]",0.0,neutral
301,"Premier League Update – Arsenal secure vital win at Wolves, Manchester United smash FIVE past Bournemouth and Chels… https://t.co/jRNHoat76w",Premier League Update – Arsenal secure vital win at Wolves Manchester United smash FIVE past Bournemouth and Chess…,"['Premier', 'League', 'Update', '–', 'Arsenal', 'secure', 'vital', 'win', 'at', 'Wolves', 'Manchester', 'United', 'smash', 'FIVE', 'past', 'Bournemouth', 'and', 'Chess…']","[{'word': 'Premier', 'positive': '0', 'negative': '0'}, {'word': 'League', 'positive': '0', 'negative': '0'}, {'word': 'Update', 'positive': '0', 'negative': '0'}, {'word': '–', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'secure', 'positive': '0.20833333333333334', 'negative': '0.2916666666666667'}, {'word': 'vital', 'positive': '0.0', 'negative': '0.0'}, {'word': 'win', 'positive': '0.125', 'negative': '0.0'}, {'word': 'at', 'positive': '0.0', 'negative': '0.0'}, {'word': 'Wolves', 'positive': '0', 'negative': '0'}, {'word': 'Manchester', 'positive': '0', 'negative': '0'}, {'word': 'United', 'positive': '0', 'negative': '0'}, {'word': 'smash', 'positive': '0.0', 'negative': '0.1'}, {'word': 'FIVE', 'positive': '0', 'negative': '0'}, {'word': 'past', 'positive': '0.0', 'negative': '0.125'}, {'word': 'Bournemouth', 'positive': '0', 'negative': '0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'Chess…', 'positive': '0', 'negative': '0'}]",-0.010185185185185186,negative
302,@Arsenal Congratulations Nico,Congratulations Nice,"['Congratulations', 'Nice']","[{'word': 'Congratulations', 'positive': '0', 'negative': '0'}, {'word': 'Nice', 'positive': '0', 'negative': '0'}]",0.0,neutral
303,@Footyelnino We can’t afford to play like the first half today against them and Arsenal and Chelsea if we do we’ll get hammered 💯,We can’t afford to play like the first half today against them and Arsenal and Chelsea if we do we’ll get hammered ,"['We', 'can’t', 'afford', 'to', 'play', 'like', 'the', 'first', 'half', 'today', 'against', 'them', 'and', 'Arsenal', 'and', 'Chelsea', 'if', 'we', 'do', 'we’ll', 'get', 'hammered']","[{'word': 'We', 'positive': '0', 'negative': '0'}, {'word': 'can’t', 'positive': '0', 'negative': '0'}, {'word': 'afford', 'positive': '0.0', 'negative': '0.0'}, {'word': 'to', 'positive': '0', 'negative': '0'}, {'word': 'play', 'positive': '0.052884615384615384', 'negative': '0.0'}, {'word': 'like', 'positive': '0.46875', 'negative': '0.0'}, {'word': 'the', 'positive': '0', 'negative': '0'}, {'word': 'first', 'positive': '0.0', 'negative': '0.0'}, {'word': 'half', 'positive': '0.0', 'negative': '0.075'}, {'word': 'today', 'positive': '0.041666666666666664', 'negative': '0.0'}, {'word': 'against', 'positive': '0', 'negative': '0'}, {'word': 'them', 'positive': '0', 'negative': '0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'Arsenal', 'positive': '0', 'negative': '0'}, {'word': 'and', 'positive': '0', 'negative': '0'}, {'word': 'Chelsea', 'positive': '0', 'negative': '0'}, {'word': 'if', 'positive': '0', 'negative': '0'}, {'word': 'we', 'positive': '0', 'negative': '0'}, {'word': 'do', 'positive': '0.0', 'negative': '0.0'}, {'word': 'we’ll', 'positive': '0', 'negative': '0'}, {'word': 'get', 'positive': '0.0625', 'negative': '0.03125'}, {'word': 'hammered', 'positive': '0.5', 'negative': '0.0'}]",0.04634324009324009,positive
